trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
193,False,"{'a': 0.5, 'e': 0.990784}",25,0,-100.21605156303121,"{0: 12, 1: 5, 2: 7, 3: 1, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.99068775}",20,0,-126.03997647128,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
195,False,"{'a': 0.5, 'e': 0.990591}",25,0,-96.18634981951608,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.99049375}",30,8,-33.38531774587726,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.990396}",25,0,-93.92371416802573,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.99029775}",25,0,-115.69070158589774,"{0: 14, 1: 7, 2: 2, 3: 0, 4: 2}",0
199,False,"{'a': 0.5, 'e': 0.990199}",20,0,-70.44021933512197,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.99009975}",20,0,-140.2896592995083,"{0: 11, 1: 5, 2: 1, 3: 0, 4: 3}",0
201,False,"{'a': 0.5, 'e': 0.99}",20,0,-119.76246715297256,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
202,False,"{'a': 0.5, 'e': 0.98989975}",25,0,-116.96090779689621,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
203,False,"{'a': 0.5, 'e': 0.989799}",25,0,-76.59007952304997,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
204,False,"{'a': 0.5, 'e': 0.98969775}",20,12,3.7641368098372707,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.989596}",20,0,-147.40490271198428,"{0: 8, 1: 7, 2: 2, 3: 1, 4: 2}",0
206,False,"{'a': 0.5, 'e': 0.98949375}",25,9,-20.865611608196996,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.989391}",20,0,-61.447236498746925,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.98928775}",20,0,-103.54486797102494,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.989184}",25,0,-150.11999999347134,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
210,False,"{'a': 0.5, 'e': 0.98907975}",20,13,-21.562688603061392,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.988975}",25,0,-137.17372350658496,"{0: 13, 1: 6, 2: 4, 3: 0, 4: 2}",0
212,False,"{'a': 0.5, 'e': 0.98886975}",20,0,-178.01538675355388,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",0
213,False,"{'a': 0.5, 'e': 0.988764}",25,0,-128.1973043801229,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.98865775}",20,0,-185.83715134684897,"{0: 6, 1: 7, 2: 4, 3: 0, 4: 3}",1
215,False,"{'a': 0.5, 'e': 0.988551}",30,0,-84.51047517144107,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
216,False,"{'a': 0.5, 'e': 0.98844375}",20,13,-29.61455759746603,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.988336}",25,0,-104.05891988053858,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
218,False,"{'a': 0.5, 'e': 0.98822775}",20,0,-121.43955813900457,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
219,False,"{'a': 0.5, 'e': 0.988119}",30,4,-44.028277209765484,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 1}",1
220,False,"{'a': 0.5, 'e': 0.98800975}",25,0,-73.89447962683917,"{0: 16, 1: 6, 2: 2, 3: 0, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.9879}",20,0,-122.14713971410453,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.98778975}",20,0,-67.53447526148906,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.987679}",25,0,-90.9056094984748,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.98756775}",25,0,-103.00329478286183,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 2}",0
225,False,"{'a': 0.5, 'e': 0.987456}",20,5,-86.0507299252874,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 1}",1
226,False,"{'a': 0.5, 'e': 0.98734375}",20,0,-86.15934992021,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.987231}",30,11,-143.2988518249023,"{0: 8, 1: 3, 2: 6, 3: 0, 4: 2}",1
228,False,"{'a': 0.5, 'e': 0.98711775}",30,0,-113.35989042972031,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
229,False,"{'a': 0.5, 'e': 0.987004}",20,0,-105.6279829057707,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.98688975}",30,0,-157.5247219723572,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.986775}",25,0,-135.21355857042607,"{0: 13, 1: 7, 2: 2, 3: 1, 4: 2}",0
232,False,"{'a': 0.5, 'e': 0.98665975}",30,0,-87.59865842503599,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
233,False,"{'a': 0.5, 'e': 0.986544}",20,0,-68.07398771670739,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.98642775}",30,4,-59.30801878974718,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 1}",1
235,False,"{'a': 0.5, 'e': 0.986311}",25,0,-125.19114170112276,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
236,False,"{'a': 0.5, 'e': 0.98619375}",20,10,-71.46173480233395,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 1}",1
237,False,"{'a': 0.5, 'e': 0.986076}",20,0,-74.24357159413323,"{0: 13, 1: 5, 2: 0, 3: 1, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.98595775}",25,0,-113.03738123091219,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
239,False,"{'a': 0.5, 'e': 0.985839}",20,16,9.182149710998505,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.98571975}",25,0,-73.05943095430369,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
241,False,"{'a': 0.5, 'e': 0.9856}",30,0,-89.68835190008737,"{0: 22, 1: 5, 2: 1, 3: 0, 4: 2}",0
242,False,"{'a': 0.5, 'e': 0.98547975}",25,0,-138.49332994938206,"{0: 12, 1: 4, 2: 7, 3: 1, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.985359}",25,10,-31.67490704775926,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.98523775}",30,0,-184.80994750127303,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
245,False,"{'a': 0.5, 'e': 0.985116}",20,0,-96.58469576066366,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.98499375}",20,0,-75.82484498676708,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.984871}",25,0,-146.69242187714886,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",1
248,False,"{'a': 0.5, 'e': 0.98474775}",20,0,-107.85501708824306,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.984624}",25,0,-156.63134430879606,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
250,False,"{'a': 0.5, 'e': 0.98449975}",30,0,-57.74928442600081,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
251,False,"{'a': 0.5, 'e': 0.984375}",30,0,-204.75865356746954,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
252,False,"{'a': 0.5, 'e': 0.98424975}",20,0,-74.02409567407501,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
253,False,"{'a': 0.5, 'e': 0.984124}",35,0,-203.0191772314206,"{0: 22, 1: 5, 2: 4, 3: 0, 4: 4}",0
254,False,"{'a': 0.5, 'e': 0.98399775}",25,0,-108.91359809354249,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.983871}",20,7,-66.52267970319319,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 1}",1
256,False,"{'a': 0.5, 'e': 0.98374375}",20,0,-122.02454837752344,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.983616}",30,0,-216.5322877417942,"{0: 17, 1: 4, 2: 5, 3: 0, 4: 4}",0
258,False,"{'a': 0.5, 'e': 0.98348775}",25,0,-174.49957015814348,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
259,False,"{'a': 0.5, 'e': 0.983359}",25,0,-112.86362384134722,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
260,False,"{'a': 0.5, 'e': 0.98322975}",20,0,-105.40482042226556,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
261,False,"{'a': 0.5, 'e': 0.9831}",25,0,-51.46072761081524,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
262,False,"{'a': 0.5, 'e': 0.98296975}",25,0,-85.22702170597799,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.982839}",25,0,-91.51196455936329,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.98270775}",25,0,-142.5466005946057,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
265,False,"{'a': 0.5, 'e': 0.982576}",20,2,-75.81938520641079,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 1}",1
266,False,"{'a': 0.5, 'e': 0.98244375}",20,0,-165.12003700641213,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
267,False,"{'a': 0.5, 'e': 0.982311}",25,0,-3.2548527998529773,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.98217775}",25,0,-187.00068099275435,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
269,False,"{'a': 0.5, 'e': 0.982044}",20,13,0.19684428546692145,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.98190975}",20,0,-119.04311883717327,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.981775}",30,0,-101.35114527936214,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
272,False,"{'a': 0.5, 'e': 0.98163975}",20,0,-66.7083644043496,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
273,False,"{'a': 0.5, 'e': 0.981504}",30,0,-248.56974088115808,"{0: 15, 1: 4, 2: 6, 3: 1, 4: 4}",0
274,False,"{'a': 0.5, 'e': 0.98136775}",30,0,-67.4975148045162,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",0
275,False,"{'a': 0.5, 'e': 0.981231}",20,0,-116.90812589383094,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
276,False,"{'a': 0.5, 'e': 0.98109375}",25,0,-73.03491612312291,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.980956}",25,0,-175.23639413648525,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
278,False,"{'a': 0.5, 'e': 0.98081775}",20,0,-50.68903339717795,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.980679}",20,7,-10.115839780709923,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.98053975}",25,6,-9.444496545295067,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.9804}",30,0,-82.56526399715835,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
282,False,"{'a': 0.5, 'e': 0.98025975}",20,6,-52.71424774253528,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.980119}",20,4,-95.29516577248114,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 1}",1
284,False,"{'a': 0.5, 'e': 0.97997775}",20,0,-112.4601253299076,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.979836}",20,0,-7.956583340195676,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.97969375}",25,0,-85.70015813777526,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.979551}",30,0,-110.8320835741712,"{0: 19, 1: 6, 2: 3, 3: 0, 4: 2}",0
288,False,"{'a': 0.5, 'e': 0.97940775}",25,0,-106.71606392985639,"{0: 13, 1: 3, 2: 8, 3: 1, 4: 0}",0
289,False,"{'a': 0.5, 'e': 0.979264}",25,0,-90.37904897391886,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.97911975}",30,0,-244.4564681908914,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 5}",0
291,False,"{'a': 0.5, 'e': 0.978975}",20,0,-115.1204568605913,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
292,False,"{'a': 0.5, 'e': 0.97882975}",30,0,-208.77796624800143,"{0: 15, 1: 6, 2: 4, 3: 2, 4: 3}",0
293,False,"{'a': 0.5, 'e': 0.978684}",25,0,-53.65631728469967,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.97853775}",25,0,-75.9067906255392,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.978391}",30,0,-29.85025638482223,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
296,False,"{'a': 0.5, 'e': 0.97824375}",25,0,-74.94323134074362,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.978096}",25,7,-37.36876804124665,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.97794775}",35,0,-94.83842919876973,"{0: 27, 1: 2, 2: 4, 3: 0, 4: 2}",0
299,False,"{'a': 0.5, 'e': 0.977799}",30,0,-143.05774274093778,"{0: 19, 1: 4, 2: 3, 3: 2, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.97764975}",25,0,-136.45600403412203,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
301,False,"{'a': 0.5, 'e': 0.9775}",20,4,-43.824532280041396,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.97734975}",20,0,-46.22922739375244,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
303,False,"{'a': 0.5, 'e': 0.977199}",20,0,-76.2124701630267,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
304,False,"{'a': 0.5, 'e': 0.97704775}",25,0,-160.08948394061244,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
305,False,"{'a': 0.5, 'e': 0.976896}",20,0,-138.69833268518326,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.97674375}",30,0,-225.21774330234192,"{0: 15, 1: 5, 2: 5, 3: 2, 4: 3}",0
307,False,"{'a': 0.5, 'e': 0.976591}",20,0,-35.2996485911611,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.97643775}",20,0,-152.74437482721382,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
309,False,"{'a': 0.5, 'e': 0.976284}",30,0,-184.45545138435264,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
310,False,"{'a': 0.5, 'e': 0.97612975}",20,15,-5.031143564864503,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.975975}",25,0,-91.57643272839809,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
312,False,"{'a': 0.5, 'e': 0.97581975}",25,0,-173.9729319614854,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
313,False,"{'a': 0.5, 'e': 0.975664}",25,12,-28.230462676803008,"{0: 6, 1: 6, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.97550775}",20,8,-67.21026191188028,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 1}",1
315,False,"{'a': 0.5, 'e': 0.975351}",20,0,-9.836510374642561,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.97519375}",20,0,-86.19184178322011,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
317,False,"{'a': 0.5, 'e': 0.975036}",20,0,-77.5740579887141,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
318,False,"{'a': 0.5, 'e': 0.97487775}",25,0,-99.36550178255682,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.974719}",20,0,-52.07250861427352,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.9745597500000001}",30,0,-43.10343491880949,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.9744}",30,0,-99.04096914968312,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.97423975}",25,0,-226.8474425559841,"{0: 13, 1: 0, 2: 8, 3: 0, 4: 4}",0
323,False,"{'a': 0.5, 'e': 0.974079}",25,0,-134.97343950464003,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
324,False,"{'a': 0.5, 'e': 0.97391775}",20,0,-180.14677643241532,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
325,False,"{'a': 0.5, 'e': 0.973756}",25,0,-166.97989490448506,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
326,False,"{'a': 0.5, 'e': 0.97359375}",20,0,-81.86793723454782,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.973431}",30,14,-41.12309608684621,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.97326775}",20,0,-80.70150435865399,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.973104}",35,0,-210.0260188418766,"{0: 20, 1: 1, 2: 11, 3: 0, 4: 3}",0
330,False,"{'a': 0.5, 'e': 0.97293975}",30,0,-107.67422340565263,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
331,False,"{'a': 0.5, 'e': 0.972775}",20,0,-105.69398355595506,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
332,False,"{'a': 0.5, 'e': 0.97260975}",25,0,-18.547264446895248,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.972444}",30,0,-163.52035286892388,"{0: 16, 1: 6, 2: 5, 3: 1, 4: 2}",0
334,False,"{'a': 0.5, 'e': 0.97227775}",30,0,-176.90547729022197,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 3}",0
335,False,"{'a': 0.5, 'e': 0.972111}",20,0,-165.26348729815888,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
336,False,"{'a': 0.5, 'e': 0.97194375}",30,0,-200.85748612452187,"{0: 14, 1: 2, 2: 12, 3: 0, 4: 2}",0
337,False,"{'a': 0.5, 'e': 0.971776}",20,0,-162.83544214308964,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 3}",0
338,False,"{'a': 0.5, 'e': 0.97160775}",25,0,-54.987880698579865,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
339,False,"{'a': 0.5, 'e': 0.971439}",20,0,-151.7422192528432,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
340,False,"{'a': 0.5, 'e': 0.97126975}",30,0,-83.4038847025615,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.9711}",35,0,-186.33664476491685,"{0: 21, 1: 5, 2: 6, 3: 0, 4: 3}",0
342,False,"{'a': 0.5, 'e': 0.97092975}",25,0,-62.86754547618237,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
343,False,"{'a': 0.5, 'e': 0.970759}",20,0,-189.77953086390067,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 3}",0
344,False,"{'a': 0.5, 'e': 0.97058775}",20,1,-90.61339619970678,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 1}",1
345,False,"{'a': 0.5, 'e': 0.970416}",30,0,-266.6530601315215,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 5}",0
346,False,"{'a': 0.5, 'e': 0.97024375}",20,0,-87.83503261900847,"{0: 10, 1: 5, 2: 3, 3: 2, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.970071}",30,0,-136.42668419918428,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
348,False,"{'a': 0.5, 'e': 0.96989775}",25,0,-222.2900653401967,"{0: 10, 1: 5, 2: 5, 3: 2, 4: 3}",0
349,False,"{'a': 0.5, 'e': 0.969724}",25,3,-103.60793883356422,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 2}",1
350,False,"{'a': 0.5, 'e': 0.96954975}",30,0,-172.30061680605166,"{0: 14, 1: 3, 2: 11, 3: 1, 4: 1}",0
351,False,"{'a': 0.5, 'e': 0.969375}",20,0,-120.70204416996336,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
352,False,"{'a': 0.5, 'e': 0.96919975}",20,0,-110.11993204230257,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
353,False,"{'a': 0.5, 'e': 0.969024}",30,0,-188.70970606729065,"{0: 19, 1: 4, 2: 3, 3: 0, 4: 4}",0
354,False,"{'a': 0.5, 'e': 0.96884775}",20,0,-37.222730232015124,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
355,False,"{'a': 0.5, 'e': 0.9686710000000001}",20,0,-130.2031714138655,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
356,False,"{'a': 0.5, 'e': 0.96849375}",25,0,-121.48254566339303,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
357,False,"{'a': 0.5, 'e': 0.968316}",30,0,-141.1311541127655,"{0: 13, 1: 10, 2: 6, 3: 0, 4: 1}",0
358,False,"{'a': 0.5, 'e': 0.96813775}",20,0,-100.50133536445998,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
359,False,"{'a': 0.5, 'e': 0.967959}",20,12,-39.93919479763372,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
360,False,"{'a': 0.5, 'e': 0.96777975}",35,0,-199.044791139291,"{0: 21, 1: 4, 2: 6, 3: 1, 4: 3}",0
361,False,"{'a': 0.5, 'e': 0.9676}",20,0,-39.22973474164859,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.96741975}",25,0,-75.20647964599776,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
363,False,"{'a': 0.5, 'e': 0.967239}",30,0,-144.45172141358722,"{0: 17, 1: 6, 2: 5, 3: 0, 4: 2}",0
364,False,"{'a': 0.5, 'e': 0.96705775}",20,3,-80.68237158260608,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 1}",1
365,False,"{'a': 0.5, 'e': 0.966876}",20,0,-172.1306442318123,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
366,False,"{'a': 0.5, 'e': 0.96669375}",25,0,-133.522802574401,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
367,False,"{'a': 0.5, 'e': 0.966511}",25,0,-122.71769397760052,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
368,False,"{'a': 0.5, 'e': 0.96632775}",20,0,-66.2855591220602,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
369,False,"{'a': 0.5, 'e': 0.966144}",25,0,-90.851646070457,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
370,False,"{'a': 0.5, 'e': 0.96595975}",20,0,-131.84732140951706,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
371,False,"{'a': 0.5, 'e': 0.965775}",35,0,-234.76006364386546,"{0: 20, 1: 2, 2: 9, 3: 0, 4: 4}",0
372,False,"{'a': 0.5, 'e': 0.96558975}",20,13,-28.49418061631803,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.965404}",30,0,-79.63722754349811,"{0: 20, 1: 5, 2: 4, 3: 0, 4: 1}",0
374,False,"{'a': 0.5, 'e': 0.96521775}",20,0,-77.31997082278643,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
375,False,"{'a': 0.5, 'e': 0.965031}",30,0,-146.05219402688553,"{0: 21, 1: 4, 2: 2, 3: 0, 4: 3}",0
376,False,"{'a': 0.5, 'e': 0.96484375}",25,0,-177.25080922634876,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
377,False,"{'a': 0.5, 'e': 0.964656}",30,0,-142.4943652956206,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
378,False,"{'a': 0.5, 'e': 0.96446775}",25,0,-74.64877847543735,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 0}",0
379,False,"{'a': 0.5, 'e': 0.964279}",30,0,-176.8517812211664,"{0: 15, 1: 4, 2: 9, 3: 0, 4: 2}",0
380,False,"{'a': 0.5, 'e': 0.96408975}",25,0,-200.1048644604558,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
381,False,"{'a': 0.5, 'e': 0.9639}",20,0,-178.8368202206499,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
382,False,"{'a': 0.5, 'e': 0.96370975}",25,0,-95.44988812966993,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
383,False,"{'a': 0.5, 'e': 0.963519}",30,0,-152.13654121064815,"{0: 17, 1: 4, 2: 7, 3: 0, 4: 2}",0
384,False,"{'a': 0.5, 'e': 0.96332775}",25,0,-46.00805119321034,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
